"Congress","State","Party","Full.Name","born","died","Member.x","sess_1.x","sess_2.x","age","Member.y","Reason","Category_1","Category_2"
114,"NY","R","Thomas W. II Reed",1971,NA,"Thomas Reed",2015,2016,36,NA,NA,NA,NA
114,"NY","R","Elise M Stefanik",1984,NA,"Elise Stefanik",2015,2016,23,NA,NA,NA,NA
114,"NY","R","Lee M Zeldin",1980,NA,"Lee Zeldin",2015,2016,27,NA,NA,NA,NA
114,"OH","D","Joyce Beatty",1950,NA,"Joyce Beatty",2015,2016,57,NA,NA,NA,NA
114,"OH","D","Sherrod Brown",1952,NA,"Sherrod Brown",2015,2016,55,NA,NA,NA,NA
114,"OH","D","Marcia L. Fudge",1952,NA,"Marcia Fudge",2015,2016,55,NA,NA,NA,NA
114,"OH","D","Marcia Carolyn (Marcy) Kaptur",1946,NA,"Marcy Kaptur",2015,2016,61,NA,NA,NA,NA
114,"OH","D","Timothy J. Ryan",1973,NA,"Timothy Ryan",2015,2016,34,NA,NA,NA,NA
114,"OH","R","John Andrew Boehner",1949,NA,"John Boehner",2015,2016,58,"John Boehner","Sick of fighting the Tea Party","F","NA"
114,"OH","R","Steve Chabot",1953,NA,"Steve Chabot",2015,2016,54,NA,NA,NA,NA
114,"OH","R","Warren Davidson",1970,NA,"Warren Davidson",2015,2016,37,NA,NA,NA,NA
114,"OH","R","Bob Gibbs",1954,NA,"Bob Gibbs",2015,2016,53,NA,NA,NA,NA
114,"OH","R","Bill Johnson",1954,NA,"Bill Johnson",2015,2016,53,NA,NA,NA,NA
114,"OH","R","Jim Jordan",1964,NA,"Jim Jordan",2015,2016,43,NA,NA,NA,NA
114,"OH","R","David Joyce",1957,NA,"David Joyce",2015,2016,50,NA,NA,NA,NA
114,"OH","R","Robert E. Latta",1956,NA,"Robert Latta",2015,2016,51,NA,NA,NA,NA
114,"OH","R","Robert Jones (Rob) Portman",1955,NA,"Rob Portman",2015,2016,52,NA,NA,NA,NA
114,"OH","R","Jim Renacci",1958,NA,"Jim Renacci",2015,2016,49,NA,NA,NA,NA
114,"OH","R","Steve Stivers",1965,NA,"Steve Stivers",2015,2016,42,NA,NA,NA,NA
114,"OH","R","Patrick (Pat) Tiberi",1962,NA,"Pat Tiberi",2015,2016,45,NA,NA,NA,NA
114,"OH","R","Michael R. Turner",1960,NA,"Michael Turner",2015,2016,47,NA,NA,NA,NA
114,"OH","R","Brad Wenstrup",1958,NA,"Brad Wenstrup",2015,2016,49,NA,NA,NA,NA
114,"OK","R","Jim Bridenstine",1975,NA,"Jim Bridenstine",2015,2016,32,NA,NA,NA,NA
114,"OK","R","Tom Cole",1949,NA,"Tom Cole",2015,2016,58,NA,NA,NA,NA
114,"OK","R","James Mountain Inhofe",1934,NA,"James Inhofe",2015,2016,73,NA,NA,NA,NA
114,"OK","R","James Lankford",1968,NA,"James Lankford",2015,2016,39,NA,NA,NA,NA
114,"OK","R","Frank D. Lucas",1960,NA,"Frank Lucas",2015,2016,47,NA,NA,NA,NA
114,"OK","R","Markwayne Mullin",1977,NA,"Markwayne Mullin",2015,2016,30,NA,NA,NA,NA
114,"OK","R","Steve Russell",1963,NA,"Steve Russell",2015,2016,44,NA,NA,NA,NA
114,"OR","D","Earl Blumenauer",1948,NA,"Earl Blumenauer",2015,2016,59,NA,NA,NA,NA
114,"OR","D","Suzanne Bonamici",1954,NA,"Suzanne Bonamici",2015,2016,53,NA,NA,NA,NA
114,"OR","D","Peter Anthony Defazio",1947,NA,"Peter Defazio",2015,2016,60,NA,NA,NA,NA
114,"OR","D","Jeff Merkley",1956,NA,"Jeff Merkley",2015,2016,51,NA,NA,NA,NA
114,"OR","D","Kurt Schrader",1951,NA,"Kurt Schrader",2015,2016,56,NA,NA,NA,NA
114,"OR","D","Ronald Lee Wyden",1949,NA,"Ronald Wyden",2015,2016,58,NA,NA,NA,NA
114,"OR","R","Greg Walden",1957,NA,"Greg Walden",2015,2016,50,NA,NA,NA,NA
114,"PA","D","Brendan Francis Boyle",1977,NA,"Brendan Boyle",2015,2016,30,NA,NA,NA,NA
114,"PA","D","Robert A. Brady",1945,NA,"Robert Brady",2015,2016,62,NA,NA,NA,NA
114,"PA","D","Matt Cartwright",1961,NA,"Matt Cartwright",2015,2016,46,NA,NA,NA,NA
114,"PA","D","Robert (bob) Casey Jr.",1960,NA,"Bob Casey",2015,2016,47,NA,NA,NA,NA
114,"PA","D","Michael F. Doyle",1953,NA,"Michael Doyle",2015,2016,54,NA,NA,NA,NA
114,"PA","D","Dwight Evans",1954,NA,"Dwight Evans",2015,2016,53,NA,NA,NA,NA
114,"PA","D","Chaka Fattah",1956,NA,"Chaka Fattah",2015,2016,51,"Chaka Fattah","Corruption conviction","B","NA"
114,"PA","R","Lou Barletta",1956,NA,"Lou Barletta",2015,2016,51,NA,NA,NA,NA
114,"PA","R","Ryan Costello",1976,NA,"Ryan Costello",2015,2016,31,NA,NA,NA,NA
114,"PA","R","Charles W. Dent",1960,NA,"Charles Dent",2015,2016,47,NA,NA,NA,NA
114,"PA","R","Michael G. Fitzpatrick",1963,NA,"Michael Fitzpatrick",2015,2016,44,NA,NA,NA,NA
114,"PA","R","Mike Kelly",1948,NA,"Mike Kelly",2015,2016,59,NA,NA,NA,NA
114,"PA","R","Thomas A. Marino",1952,NA,"Thomas Marino",2015,2016,55,NA,NA,NA,NA
114,"PA","R","Patrick Meehan",1955,NA,"Patrick Meehan",2015,2016,52,NA,NA,NA,NA
114,"PA","R","Timothy Murphy",1952,NA,"Timothy Murphy",2015,2016,55,NA,NA,NA,NA
114,"PA","R","Scott Perry",1962,NA,"Scott Perry",2015,2016,45,NA,NA,NA,NA
114,"PA","R","Joseph R. Pitts",1939,NA,"Joseph Pitts",2015,2016,68,NA,NA,NA,NA
114,"PA","R","Keith Rothfus",1962,NA,"Keith Rothfus",2015,2016,45,NA,NA,NA,NA
114,"PA","R","William (Bill) Shuster",1961,NA,"Bill Shuster",2015,2016,46,NA,NA,NA,NA
114,"PA","R","Glenn Thompson",1959,NA,"Glenn Thompson",2015,2016,48,NA,NA,NA,NA
114,"PA","R","Patrick Joseph Toomey",1961,NA,"Patrick Toomey",2015,2016,46,NA,NA,NA,NA
114,"RI","D","David N. Cicilline",1961,NA,"David Cicilline",2015,2016,46,NA,NA,NA,NA
114,"RI","D","James Langevin",1964,NA,"James Langevin",2015,2016,43,NA,NA,NA,NA
114,"RI","D","John F. (Jack) Reed",1949,NA,"Jack Reed",2015,2016,58,NA,NA,NA,NA
114,"RI","D","Sheldon Whitehouse",1955,NA,"Sheldon Whitehouse",2015,2016,52,NA,NA,NA,NA
114,"SC","D","James Enos Clyburn",1940,NA,"James Clyburn",2015,2016,67,NA,NA,NA,NA
114,"SC","R","Jeff Duncan",1966,NA,"Jeff Duncan",2015,2016,41,NA,NA,NA,NA
114,"SC","R","Trey Gowdy",1964,NA,"Trey Gowdy",2015,2016,43,NA,NA,NA,NA
114,"SC","R","Lindsey O. Graham",1955,NA,"Lindsey Graham",2015,2016,52,NA,NA,NA,NA
114,"SC","R","Mick Mulvaney",1967,NA,"Mick Mulvaney",2015,2016,40,NA,NA,NA,NA
114,"SC","R","Tom Rice",1957,NA,"Tom Rice",2015,2016,50,NA,NA,NA,NA
114,"SC","R","Mark Sanford",1960,NA,"Mark Sanford",2015,2016,47,NA,NA,NA,NA
114,"SC","R","Tim Scott",1965,NA,"Tim Scott",2015,2016,42,NA,NA,NA,NA
114,"SC","R","Addison Graves (Joe) Wilson",1947,NA,"Joe Wilson",2015,2016,60,NA,NA,NA,NA
114,"SD","R","Kristi Noem",1971,NA,"Kristi Noem",2015,2016,36,NA,NA,NA,NA
114,"SD","R","Marion Michael (Mike) Rounds",1954,NA,"Mike Rounds",2015,2016,53,NA,NA,NA,NA
114,"SD","R","John Thune",1961,NA,"John Thune",2015,2016,46,NA,NA,NA,NA
114,"TN","D","Stephen Cohen",1949,NA,"Stephen Cohen",2015,2016,58,NA,NA,NA,NA
114,"TN","D","James Hayes Shofner Cooper",1954,NA,"James Cooper",2015,2016,53,NA,NA,NA,NA
114,"TN","R","Lamar Alexander",1940,NA,"Lamar Alexander",2015,2016,67,NA,NA,NA,NA
114,"TN","R","Diane Black",1951,NA,"Diane Black",2015,2016,56,NA,NA,NA,NA
114,"TN","R","Marsha Blackburn",1952,NA,"Marsha Blackburn",2015,2016,55,NA,NA,NA,NA
114,"TN","R","Robert (Bob) Corker",1952,NA,"Bob Corker",2015,2016,55,NA,NA,NA,NA
114,"TN","R","Scott Desjarlais",1964,NA,"Scott Desjarlais",2015,2016,43,NA,NA,NA,NA
114,"TN","R","John J. Duncan Jr.",1947,NA,"John Duncan",2015,2016,60,NA,NA,NA,NA
114,"TN","R","Stephen Lee Fincher",1973,NA,"Stephen Fincher",2015,2016,34,NA,NA,NA,NA
114,"TN","R","Chuck Fleischmann",1962,NA,"Chuck Fleischmann",2015,2016,45,NA,NA,NA,NA
114,"TN","R","David P. (Phil) Roe",1945,NA,"Phil Roe",2015,2016,62,NA,NA,NA,NA
114,"TX","D","Joaquin Castro",1974,NA,"Joaquin Castro",2015,2016,33,NA,NA,NA,NA
114,"TX","D","Henry Cuellar",1955,NA,"Henry Cuellar",2015,2016,52,NA,NA,NA,NA
114,"TX","D","Lloyd Alton Doggett",1946,NA,"Lloyd Doggett",2015,2016,61,NA,NA,NA,NA
114,"TX","D","Al Green",1947,NA,"Al Green",2015,2016,60,NA,NA,NA,NA
114,"TX","D","Raymond Eugene (Gene) Green",1947,NA,"Gene Green",2015,2016,60,NA,NA,NA,NA
114,"TX","D","Rubén Hinojosa",1940,NA,"Rubén Hinojosa",2015,2016,67,NA,NA,NA,NA
114,"TX","D","Sheila Jackson Lee",1950,NA,"Sheila Jackson Lee",2015,2016,57,NA,NA,NA,NA
114,"TX","D","Eddie Bernice Johnson",1935,NA,"Eddie Johnson",2015,2016,72,NA,NA,NA,NA
114,"TX","D","Beto O'rourke",1972,NA,"Beto O'rourke",2015,2016,35,NA,NA,NA,NA
114,"TX","D","Marc Veasey",1971,NA,"Marc Veasey",2015,2016,36,NA,NA,NA,NA
114,"TX","D","Filemon Vela",1963,NA,"Filemon Vela",2015,2016,44,NA,NA,NA,NA
114,"TX","R","Brian Babin",1948,NA,"Brian Babin",2015,2016,59,NA,NA,NA,NA
114,"TX","R","Joe Linus Barton",1949,NA,"Joe Barton",2015,2016,58,NA,NA,NA,NA
114,"TX","R","Kevin Patrick Brady",1955,NA,"Kevin Brady",2015,2016,52,NA,NA,NA,NA
114,"TX","R","Michael C. Burgess",1950,NA,"Michael Burgess",2015,2016,57,NA,NA,NA,NA
114,"TX","R","John R. Carter",1941,NA,"John Carter",2015,2016,66,NA,NA,NA,NA
114,"TX","R","K. Michael Conaway",1948,NA,"K. Conaway",2015,2016,59,NA,NA,NA,NA
114,"TX","R","John Cornyn",1952,NA,"John Cornyn",2015,2016,55,NA,NA,NA,NA
114,"TX","R","Rafael Edward (Ted) Cruz",1970,NA,"Ted Cruz",2015,2016,37,NA,NA,NA,NA
114,"TX","R","John Culberson",1956,NA,"John Culberson",2015,2016,51,NA,NA,NA,NA
114,"TX","R","Blake Farenthold",1961,NA,"Blake Farenthold",2015,2016,46,NA,NA,NA,NA
114,"TX","R","Bill Flores",1954,NA,"Bill Flores",2015,2016,53,NA,NA,NA,NA
114,"TX","R","Louie Gohmert",1953,NA,"Louie Gohmert",2015,2016,54,NA,NA,NA,NA
114,"TX","R","Kay Granger",1943,NA,"Kay Granger",2015,2016,64,NA,NA,NA,NA
114,"TX","R","Jeb Hensarling",1957,NA,"Jeb Hensarling",2015,2016,50,NA,NA,NA,NA
114,"TX","R","William Ballard Hurd",1977,NA,"William Hurd",2015,2016,30,NA,NA,NA,NA
114,"TX","R","Sam Johnson",1930,NA,"Sam Johnson",2015,2016,77,NA,NA,NA,NA
114,"TX","R","Kenny Marchant",1951,NA,"Kenny Marchant",2015,2016,56,NA,NA,NA,NA
114,"TX","R","Michael T. Mccaul",1962,NA,"Michael Mccaul",2015,2016,45,NA,NA,NA,NA
114,"TX","R","Randy Neugebauer",1949,NA,"Randy Neugebauer",2015,2016,58,NA,NA,NA,NA
114,"TX","R","Pete Olson",1962,NA,"Pete Olson",2015,2016,45,NA,NA,NA,NA
114,"TX","R","Ted Poe",1948,NA,"Ted Poe",2015,2016,59,NA,NA,NA,NA
114,"TX","R","John Ratcliffe",1965,NA,"John Ratcliffe",2015,2016,42,NA,NA,NA,NA
114,"TX","R","Pete Sessions",1955,NA,"Pete Sessions",2015,2016,52,NA,NA,NA,NA
114,"TX","R","Lamar Seeligson Smith",1947,NA,"Lamar Smith",2015,2016,60,NA,NA,NA,NA
114,"TX","R","William McClellan (Mac) Thornberry",1958,NA,"Mac Thornberry",2015,2016,49,NA,NA,NA,NA
114,"TX","R","Randy Weber",1953,NA,"Randy Weber",2015,2016,54,NA,NA,NA,NA
114,"TX","R","Roger Williams",1949,NA,"Roger Williams",2015,2016,58,NA,NA,NA,NA
114,"UT","R","Robert (Rob) Bishop",1951,NA,"Rob Bishop",2015,2016,56,NA,NA,NA,NA
114,"UT","R","Jason Chaffetz",1967,NA,"Jason Chaffetz",2015,2016,40,NA,NA,NA,NA
114,"UT","R","Orrin Grant Hatch",1934,NA,"Orrin Hatch",2015,2016,73,NA,NA,NA,NA
114,"UT","R","Mike Lee",1971,NA,"Mike Lee",2015,2016,36,NA,NA,NA,NA
114,"UT","R","Ludmya Bourdeau (Mia) Love",1975,NA,"Mia Love",2015,2016,32,NA,NA,NA,NA
114,"UT","R","Chris Stewart",1960,NA,"Chris Stewart",2015,2016,47,NA,NA,NA,NA
114,"VA","D","Donald Sternoff Jr. Beyer",1950,NA,"Donald Beyer",2015,2016,57,NA,NA,NA,NA
114,"VA","D","Gerald E. (Gerry) Connolly",1950,NA,"Gerry Connolly",2015,2016,57,NA,NA,NA,NA
114,"VA","D","Timothy Michael (Tim) Kaine",1958,NA,"Tim Kaine",2015,2016,49,NA,NA,NA,NA
114,"VA","D","Robert C. Scott",1947,NA,"Robert Scott",2015,2016,60,NA,NA,NA,NA
114,"VA","D","Mark Warner",1954,NA,"Mark Warner",2015,2016,53,NA,NA,NA,NA
114,"VA","R","David A. Brat",1964,NA,"David Brat",2015,2016,43,NA,NA,NA,NA
114,"VA","R","Barbara J. Comstock",1959,NA,"Barbara Comstock",2015,2016,48,NA,NA,NA,NA
114,"VA","R","J. Randy Forbes",1952,NA,"J. Forbes",2015,2016,55,NA,NA,NA,NA
114,"VA","R","Robert William Goodlatte",1952,NA,"Robert Goodlatte",2015,2016,55,NA,NA,NA,NA
114,"VA","R","H. Morgan Griffith",1958,NA,"H. Griffith",2015,2016,49,NA,NA,NA,NA
114,"VA","R","Robert Hurt",1969,NA,"Robert Hurt",2015,2016,38,NA,NA,NA,NA
114,"VA","R","E. Scott Rigell",1960,NA,"E. Rigell",2015,2016,47,NA,NA,NA,NA
114,"VA","R","Robert J. Wittman",1959,NA,"Robert Wittman",2015,2016,48,NA,NA,NA,NA
114,"VT","D","Patrick Joseph Leahy",1940,NA,"Patrick Leahy",2015,2016,67,NA,NA,NA,NA
114,"VT","D","Peter Welch",1947,NA,"Peter Welch",2015,2016,60,NA,NA,NA,NA
114,"VT","I","Bernard Sanders",1941,NA,"Bernard Sanders",2015,2016,66,NA,NA,NA,NA
114,"WA","D","Maria E. Cantwell",1958,NA,"Maria Cantwell",2015,2016,49,NA,NA,NA,NA
114,"WA","D","Suzan K. Delbene",1962,NA,"Suzan Delbene",2015,2016,45,NA,NA,NA,NA
114,"WA","D","Denny Heck",1952,NA,"Denny Heck",2015,2016,55,NA,NA,NA,NA
114,"WA","D","Derek Kilmer",1974,NA,"Derek Kilmer",2015,2016,33,NA,NA,NA,NA
114,"WA","D","Richard Ray (Rick) Larsen",1965,NA,"Rick Larsen",2015,2016,42,NA,NA,NA,NA
114,"WA","D","James A. Mcdermott",1936,NA,"James Mcdermott",2015,2016,71,NA,NA,NA,NA
114,"WA","D","Patty Murray",1950,NA,"Patty Murray",2015,2016,57,NA,NA,NA,NA
114,"WA","D","Adam Smith",1965,NA,"Adam Smith",2015,2016,42,NA,NA,NA,NA
114,"WA","R","Jaime Herrera Beutler",1978,NA,"Jaime Herrera Beutler",2015,2016,29,NA,NA,NA,NA
114,"WA","R","Cathy Mcmorris Rodgers",1969,NA,"Cathy Mcmorris Rodgers",2015,2016,38,NA,NA,NA,NA
114,"WA","R","Daniel Milton Newhouse",1955,NA,"Daniel Newhouse",2015,2016,52,NA,NA,NA,NA
114,"WA","R","David G. Reichert",1950,NA,"David Reichert",2015,2016,57,NA,NA,NA,NA
114,"WI","D","Tammy Baldwin",1962,NA,"Tammy Baldwin",2015,2016,45,NA,NA,NA,NA
114,"WI","D","Ron Kind",1963,NA,"Ron Kind",2015,2016,44,NA,NA,NA,NA
114,"WI","D","Gwendolynne S. (Gwen) Moore",1951,NA,"Gwen Moore",2015,2016,56,NA,NA,NA,NA
114,"WI","D","Mark Pocan",1964,NA,"Mark Pocan",2015,2016,43,NA,NA,NA,NA
114,"WI","R","Sean Duffy",1971,NA,"Sean Duffy",2015,2016,36,NA,NA,NA,NA
114,"WI","R","Glenn Grothman",1955,NA,"Glenn Grothman",2015,2016,52,NA,NA,NA,NA
114,"WI","R","Ron Johnson",1955,NA,"Ron Johnson",2015,2016,52,NA,NA,NA,NA
114,"WI","R","Reid Ribble",1956,NA,"Reid Ribble",2015,2016,51,NA,NA,NA,NA
114,"WI","R","Paul D. Ryan",1970,NA,"Paul Ryan",2015,2016,37,NA,NA,NA,NA
114,"WI","R","Frank James Sensenbrenner Jr.",1943,NA,"Frank Sensenbrenner",2015,2016,64,NA,NA,NA,NA
114,"WV","D","Joe Manchin Iii",1947,NA,"Joe Manchin",2015,2016,60,NA,NA,NA,NA
114,"WV","R","Shelley Moore Capito",1953,NA,"Shelley Capito",2015,2016,54,NA,NA,NA,NA
114,"WV","R","Evan H. Jenkins",1960,NA,"Evan Jenkins",2015,2016,47,NA,NA,NA,NA
114,"WV","R","David Mckinley",1947,NA,"David Mckinley",2015,2016,60,NA,NA,NA,NA
114,"WV","R","Alex X. Mooney",1971,NA,"Alex Mooney",2015,2016,36,NA,NA,NA,NA
114,"WY","R","John A. Barrasso",1952,NA,"John Barrasso",2015,2016,55,NA,NA,NA,NA
114,"WY","R","Michael B. Enzi",1944,NA,"Michael Enzi",2015,2016,63,NA,NA,NA,NA
114,"WY","R","Cynthia M. Lummis",1954,NA,"Cynthia Lummis",2015,2016,53,NA,NA,NA,NA
115,"AK","R","Lisa Murkowski",1957,NA,"Lisa Murkowski",2017,2018,50,NA,NA,NA,NA
115,"AK","R","Daniel Scott Sullivan",1964,NA,"Daniel Sullivan",2017,2018,43,NA,NA,NA,NA
115,"AK","R","Donald Edwin Young",1933,NA,"Donald Young",2017,2018,74,NA,NA,NA,NA
115,"AL","D","Terri Sewell",1965,NA,"Terri Sewell",2017,2018,42,NA,NA,NA,NA
115,"AL","R","Robert Aderholt",1965,NA,"Robert Aderholt",2017,2018,42,NA,NA,NA,NA
115,"AL","R","Mo Brooks",1954,NA,"Mo Brooks",2017,2018,53,NA,NA,NA,NA
115,"AL","R","Bradley Byrne",1955,NA,"Bradley Byrne",2017,2018,52,NA,NA,NA,NA
115,"AL","R","Gary James Palmer",1954,NA,"Gary Palmer",2017,2018,53,NA,NA,NA,NA
115,"AL","R","Martha Roby",1976,NA,"Martha Roby",2017,2018,31,NA,NA,NA,NA
115,"AL","R","Mike Dennis Rogers",1958,NA,"Mike Rogers",2017,2018,49,NA,NA,NA,NA
115,"AL","R","Jefferson Beauregard III (Jeff) Sessions",1946,NA,"Jeff Sessions",2017,2018,61,"Jeff Sessions","Appointed to Trump administration","C","NA"
115,"AL","R","Richard C. Shelby",1934,NA,"Richard Shelby",2017,2018,73,NA,NA,NA,NA
115,"AL","R","Luther  Johnson Strange Iii",1953,NA,"Luther Strange",2017,2018,54,NA,NA,NA,NA
115,"AR","R","John Boozman",1950,NA,"John Boozman",2017,2018,57,NA,NA,NA,NA
115,"AR","R","Tom Cotton",1977,NA,"Tom Cotton",2017,2018,30,NA,NA,NA,NA
115,"AR","R","Rick Crawford",1966,NA,"Rick Crawford",2017,2018,41,NA,NA,NA,NA
115,"AR","R","French Hill",1956,NA,"French Hill",2017,2018,51,NA,NA,NA,NA
115,"AR","R","Bruce Eugene Westerman",1967,NA,"Bruce Westerman",2017,2018,40,NA,NA,NA,NA
115,"AR","R","Steve Womack",1957,NA,"Steve Womack",2017,2018,50,NA,NA,NA,NA
115,"AZ","D","Ruben Gallego",1979,NA,"Ruben Gallego",2017,2018,28,NA,NA,NA,NA
115,"AZ","D","Raúl M. Grijalva",1948,NA,"Raúl Grijalva",2017,2018,59,NA,NA,NA,NA
115,"AZ","D","Thomas C. O'halleran",1946,NA,"Thomas O'halleran",2017,2018,61,NA,NA,NA,NA
115,"AZ","D","Kyrsten Sinema",1976,NA,"Kyrsten Sinema",2017,2018,31,NA,NA,NA,NA
115,"AZ","R","Andrew S. Biggs",1958,NA,"Andrew Biggs",2017,2018,49,NA,NA,NA,NA
115,"AZ","R","Jeff Flake",1962,NA,"Jeff Flake",2017,2018,45,NA,NA,NA,NA
115,"AZ","R","Trent Franks",1957,NA,"Trent Franks",2017,2018,50,"Trent Franks","Sexual harassment/surrogacy pressure","X","NA"
115,"AZ","R","Paul Gosar",1958,NA,"Paul Gosar",2017,2018,49,NA,NA,NA,NA
115,"AZ","R","John Sidney Mccain Iii",1936,NA,"John Mccain",2017,2018,71,NA,NA,NA,NA
115,"AZ","R","Martha Mcsally",1966,NA,"Martha Mcsally",2017,2018,41,NA,NA,NA,NA
115,"AZ","R","David Schweikert",1962,NA,"David Schweikert",2017,2018,45,NA,NA,NA,NA
115,"CA","D","Peter Rey Aguilar",1979,NA,"Peter Aguilar",2017,2018,28,NA,NA,NA,NA
115,"CA","D","Nanette Diaz Barragán",1976,NA,"Nanette Barragán",2017,2018,31,NA,NA,NA,NA
115,"CA","D","Karen Bass",1953,NA,"Karen Bass",2017,2018,54,NA,NA,NA,NA
115,"CA","D","Xavier Becerra",1958,NA,"Xavier Becerra",2017,2018,49,"Xavier Becerra","Appointed California attorney general","C","NA"
115,"CA","D","Ami Bera",1965,NA,"Ami Bera",2017,2018,42,NA,NA,NA,NA
115,"CA","D","Julia Brownley",1952,NA,"Julia Brownley",2017,2018,55,NA,NA,NA,NA
115,"CA","D","Salud Carbajal",1964,NA,"Salud Carbajal",2017,2018,43,NA,NA,NA,NA
115,"CA","D","Tony Cárdenas",1963,NA,"Tony Cárdenas",2017,2018,44,NA,NA,NA,NA
115,"CA","D","Judy Chu",1953,NA,"Judy Chu",2017,2018,54,NA,NA,NA,NA
115,"CA","D","Jose Luis Correa",1958,NA,"Jose Correa",2017,2018,49,NA,NA,NA,NA
115,"CA","D","Jim Costa",1952,NA,"Jim Costa",2017,2018,55,NA,NA,NA,NA
115,"CA","D","Susan A. Davis",1944,NA,"Susan Davis",2017,2018,63,NA,NA,NA,NA
115,"CA","D","Mark James Desaulnier",1952,NA,"Mark Desaulnier",2017,2018,55,NA,NA,NA,NA
115,"CA","D","Anna Georges Eshoo",1942,NA,"Anna Eshoo",2017,2018,65,NA,NA,NA,NA
115,"CA","D","Dianne Feinstein",1933,NA,"Dianne Feinstein",2017,2018,74,NA,NA,NA,NA
115,"CA","D","John Garamendi",1945,NA,"John Garamendi",2017,2018,62,NA,NA,NA,NA
115,"CA","D","Jimmy Gomez",1974,NA,"Jimmy Gomez",2017,2018,33,NA,NA,NA,NA
115,"CA","D","Kamala Devi Harris",1964,NA,"Kamala Harris",2017,2018,43,NA,NA,NA,NA
115,"CA","D","Jared Huffman",1964,NA,"Jared Huffman",2017,2018,43,NA,NA,NA,NA
115,"CA","D","Rohit Khanna",1976,NA,"Rohit Khanna",2017,2018,31,NA,NA,NA,NA
115,"CA","D","Barbara Lee",1946,NA,"Barbara Lee",2017,2018,61,NA,NA,NA,NA
115,"CA","D","Ted Lieu",1969,NA,"Ted Lieu",2017,2018,38,NA,NA,NA,NA
115,"CA","D","Zoe Lofgren",1947,NA,"Zoe Lofgren",2017,2018,60,NA,NA,NA,NA
115,"CA","D","Alan Lowenthal",1941,NA,"Alan Lowenthal",2017,2018,66,NA,NA,NA,NA
115,"CA","D","Doris Matsui",1944,NA,"Doris Matsui",2017,2018,63,NA,NA,NA,NA
115,"CA","D","Jerry Mcnerney",1951,NA,"Jerry Mcnerney",2017,2018,56,NA,NA,NA,NA
115,"CA","D","Grace Flores Napolitano",1936,NA,"Grace Napolitano",2017,2018,71,NA,NA,NA,NA
115,"CA","D","James Varni Panetta",1969,NA,"James Panetta",2017,2018,38,NA,NA,NA,NA
115,"CA","D","Nancy Pelosi",1940,NA,"Nancy Pelosi",2017,2018,67,NA,NA,NA,NA
115,"CA","D","Scott Peters",1958,NA,"Scott Peters",2017,2018,49,NA,NA,NA,NA
115,"CA","D","Lucille Roybal-allard",1941,NA,"Lucille Roybal-allard",2017,2018,66,NA,NA,NA,NA
115,"CA","D","Raul Ruiz",1972,NA,"Raul Ruiz",2017,2018,35,NA,NA,NA,NA
115,"CA","D","Linda T. Sánchez",1969,NA,"Linda Sánchez",2017,2018,38,NA,NA,NA,NA
115,"CA","D","Adam Schiff",1960,NA,"Adam Schiff",2017,2018,47,NA,NA,NA,NA
115,"CA","D","Brad Sherman",1954,NA,"Brad Sherman",2017,2018,53,NA,NA,NA,NA
115,"CA","D","Karen Lorraine Jacqueline (Jackie) Speier",1950,NA,"Jackie Speier",2017,2018,57,NA,NA,NA,NA
115,"CA","D","Eric Swalwell",1980,NA,"Eric Swalwell",2017,2018,27,NA,NA,NA,NA
115,"CA","D","Mark Takano",1960,NA,"Mark Takano",2017,2018,47,NA,NA,NA,NA
115,"CA","D","Michael Thompson",1951,NA,"Michael Thompson",2017,2018,56,NA,NA,NA,NA
115,"CA","D","Norma Judith Torres",1965,NA,"Norma Torres",2017,2018,42,NA,NA,NA,NA
115,"CA","D","Juan Vargas",1961,NA,"Juan Vargas",2017,2018,46,NA,NA,NA,NA
115,"CA","D","Maxine Waters",1938,NA,"Maxine Waters",2017,2018,69,NA,NA,NA,NA
115,"CA","R","Ken Calvert",1953,NA,"Ken Calvert",2017,2018,54,NA,NA,NA,NA
115,"CA","R","Paul Cook",1943,NA,"Paul Cook",2017,2018,64,NA,NA,NA,NA
115,"CA","R","Jeff Denham",1967,NA,"Jeff Denham",2017,2018,40,NA,NA,NA,NA
115,"CA","R","Duncan Duane Hunter",1976,NA,"Duncan Hunter",2017,2018,31,NA,NA,NA,NA
115,"CA","R","Darrell Issa",1953,NA,"Darrell Issa",2017,2018,54,NA,NA,NA,NA
115,"CA","R","Steve Knight",1966,NA,"Steve Knight",2017,2018,41,NA,NA,NA,NA
115,"CA","R","Doug Lamalfa",1960,NA,"Doug Lamalfa",2017,2018,47,NA,NA,NA,NA
115,"CA","R","Kevin Mccarthy",1965,NA,"Kevin Mccarthy",2017,2018,42,NA,NA,NA,NA
115,"CA","R","Tom Mcclintock",1956,NA,"Tom Mcclintock",2017,2018,51,NA,NA,NA,NA
115,"CA","R","Devin Nunes",1973,NA,"Devin Nunes",2017,2018,34,NA,NA,NA,NA
115,"CA","R","Dana Rohrabacher",1947,NA,"Dana Rohrabacher",2017,2018,60,NA,NA,NA,NA
115,"CA","R","Edward Randall Royce",1951,NA,"Edward Royce",2017,2018,56,NA,NA,NA,NA
115,"CA","R","David G. Valadao",1977,NA,"David Valadao",2017,2018,30,NA,NA,NA,NA
115,"CA","R","Mimi Walters",1962,NA,"Mimi Walters",2017,2018,45,NA,NA,NA,NA
